song_id,track_id,artist_name,title,kmeans_cluster,agg_cluster,dbscan_cluster,is_popular
SODNYAB12A8C145644,TRBDAXF128F92F6565,Sheek Louch,Die Slow,4,1,0,1
SORXJLK12A58A79C35,TRBDAYU128F9342A51,Papp'os Blues,El Hombre De La Valija (Rock),3,1,0,0
SOAYDLO12A8C13A198,TRBDBDS128F4263E48,The Cate Brothers,Please No More,0,3,0,0
SOXHTSO12A58A7CC5D,TRBDBDU128F424A04C,Renato Borghetti,Armando,4,1,0,0
SOCGIWH12A8AE4704F,TRBDBGX128F92F3BC9,The Clash,Death Or Glory,5,2,0,0
SOVHPUY12A67020A44,TRBDBIU128E0791595,Kanye West,Skit #2 (Kanye West/Late Registration),5,2,-1,0
SOMOWDB12AF72A8AE2,TRBDBJM128F1456D2D,MxPx,Drum Machine Joy,5,2,0,0
SOIASWH12AB017F44C,TRBDBJY128F93257C3,Daniel Johnston,Walking The Cow (Hi How Are You),4,2,0,0
SOYWGDU12A8AE46879,TRBDBKZ128F425D023,Throw The Fight,The Wreckage Intro (Album Version),4,1,0,0
SOOHOXD12A6310E8C6,TRBDBOI128E07817D7,Electric Light Orchestra,Queen Of The Hours (2001 Digital Remaster),5,2,0,0
SOQHZTG12A58A79385,TRBDBRX128F92F6E19,Kofi,I'm Just A Girl,1,5,0,0
SODNYXU12A8C13F1B3,TRBDBUA128F42A0B01,Donna Ares,Prijateljica,2,1,0,0
SOJCVRV12AF729F1B6,TRBDBVM128F427BCC9,W.A.S.P.,Phantoms In The Mirror,5,1,0,1
SOGNLAE12A8C13ADD9,TRBDBVP128F428EA51,John P. Kee,Encouraged,2,2,0,0
SODNUSO12A8C13A9FE,TRBDBWW128F426D386,Bad Religion,Flat Earth Society (Album Version),5,2,0,1
SOWBQRV12A58A7B9A4,TRBDBXO128F42B3E45,Nolwenn Leroy,Etre Une Femme,4,1,0,1
SOTOBYW12A8C1429DE,TRBDCAB128F92F7EE4,The Primitives,Never Tell,2,0,0,0
SOSTXYN12A6D4F67D4,TRBDCAH128EF362D31,The Pharcyde,Passin' Me By,5,2,0,0
SOYYJBH12AB01894DB,TRBDCPM128F9331795,John Wesley,Chasing Monsters,2,2,0,1
SOGMRON12A8C136042,TRBDCPY128F424C367,The Chico Hamilton Quintet,Night Beat,0,1,0,0
SOPJJKY12A6D4FAF9A,TRBDCRQ128F422C232,AUDIO.3,SPONT.AN,0,0,0,0
SOSPPOJ12AC3DF99F7,TRBDDCT12903CEF57E,Pedro Garcia & His Del Prado Orchestra,Policias Y Ladrones,0,3,0,0
SOFLWFD12AB0189846,TRBDDET12903CBD912,Lauren Wood,But You Are,2,1,0,0
SONMNZJ12CF5F892EE,TRBDDKF128F426BF7B,Fleet Foxes,English House,5,2,0,0
SOQPTOJ12AB017DE93,TRBDDMU128F9350474,Gustavo Cerati,Médium,1,0,0,1
SOBITKZ12CF582660A,TRBDDQF12903CB309A,Elliot Smith,Angeles,0,3,0,0
SOSZDME12AF72AC84F,TRBDDRB12903D133C5,Asleep At The Wheel,Hot Rod Lincoln,2,1,0,1
SOPOCMA12AB018B3A1,TRBDDTD12903CA7AA9,Andraé Crouch & Solid Gospel,My Tribute (to God Be The Glory),2,0,0,0
SOIVVEW12A8C141277,TRBDDTT128F4291192,Soilent Green,Pretty Smiles & Shattered Teeth,1,1,0,1
SOEEWKM12A8C13B9FF,TRBDEKV128F426BDAF,Murderdolls,Kill Miss America (Album Version),1,2,0,1
SOJSYLO12AC3DF9B1B,TRBDEMV12903CE48C6,Juan Carmona,Pa'lla pa'ca,4,0,0,0
SOZZIEB12A8C1427FD,TRBDENB128F42B7798,Bone Thugs-N-Harmony,2 Glocks,5,2,0,0
SOUCHEP12AB01862BA,TRBDENV12903CC4FDA,Owsley,Zavelow House (Album Version),4,5,0,0
SONXOVG12A6D4FC104,TRBDETQ128F14B0CDD,Human Disease,Gold Flames Of Angels,2,0,0,0
SOJTVHW12A8C142F98,TRBDEXK128F9338916,Joe McBride,Like A Star,2,0,0,1
SOSSOBZ12AF72A294F,TRBDEXM128F4291A7F,Baroness,Wanderlust,1,5,0,0
SOHNQBZ12A8C13856A,TRBDFCT128F4285E05,Dottie West,Country Girl,2,0,0,0
SORSIAC12A8C140BD9,TRBDFJX128F92C2847,Steve Vai,The Murder Prologue,4,1,0,1
SOSJIMT12A8C137360,TRBDFKG128F4263AAF,Roy Buchanan,C.C. Ryder,2,0,0,0
SOPSNHW12A8C141B9A,TRBDFLD128F92D076F,Buckeye Politicians,Ride On The Rhythm,4,4,0,0
SOYJAEP12A8C141230,TRBDFMM128F42A63D0,Cam'Ron,I.B.S. (Amended Album Version),5,2,0,0
SOEHBKH12A8C139741,TRBDFOR128F4275E16,Jo Privat,Ay ! Mi Sombrero,4,1,0,0
SOEKTRQ12A8C13B7EA,TRBDFPV128F42A072C,The Mustangs,Moscow Nights,4,1,0,0
SOZIQXE12AC960D9A7,TRBDFRL12903CFD5A1,Russ Morgan,Love Divine_ All Love Excelling,0,5,0,0
SONLBRH12A6D4FBAEE,TRBDFUH128F14AE5E1,David Meece,Prelude (Learing To Trust Album Version),0,0,0,0
SONXFYD12AAA8C6D44,TRBDFUU128F92EF5BC,First Blood,Execution,5,2,0,1
SOSLPVV12A8C1351F1,TRBDFWV128F93027EE,Joe Heaney,Red is the Rose,4,1,0,0
SOWDLGO12AB0182434,TRBDGEW128F93333E0,Junior Kimbrough,Lonesome Road,2,0,0,1
SOHBVHN12AB0180BA7,TRBDGLL128F9343CD1,Los Fabulosos Cadillacs,Electrasonic V,5,2,0,0
SOKHLKW12AAF3B572C,TRBDGMD128F92DA76F,Tom Barabas,Shades Of Love,4,1,0,1
SONUSTR12AB0186544,TRBDGMJ12903CCF69D,T.G. Sheppard,Finally (Album Version),4,1,0,0
SOXWGYN12A6702067A,TRBDGNU128E078A4AF,Daddy Yankee / May-Be,Que Vas A Hacer?,5,2,0,1
SOEUZKU12AB018A2B2,TRBDGOB12903CD8CB9,Carlton Livingston,Slow Down,2,0,0,0
SOPAPHW12A8C13C373,TRBDGOX128F428E2B9,2raumwohnung,36 Grad (Paul van Dyk's Vandit Clubmix),1,4,0,0
SOFIHWY12A6D4F98F9,TRBDGQU128F146607A,Suzi Quatro,Born To Run,2,2,0,0
SOKVWEM12AAA8C8691,TRBDGRE128F92EF768,Mac Dre,This is My Year,5,2,0,0
SOUJKIR12AB0186E43,TRBDGRO12903CADCF8,Juan Carmona,Soleariyas,1,5,0,0
SOMQIKW12AB018595D,TRBDGRU128F934D684,Christian adam,Il a suffit d'une chanson d'amour,2,0,0,0
SOLBKHE12A8AE47FBF,TRBDGSN128F4233EB8,Nikos Kalaintzis,Gamilia Patinada,0,3,0,0
SOXPJYV12A8C146554,TRBDGXH128F92E1661,The Clash,I'm So Bored With The U.S.A.,4,1,0,0
SOFIYEO12A8C13690A,TRBDHCG128F4267BB6,Denise Ho,Mi Ni Yu Wo,1,1,0,0
SOCTRKD12A8AE47E96,TRBDHDP128F422931B,Jason & The Scorchers,If Money Talks,1,0,0,0
SOMUAIK12A8C135B40,TRBDHEO128F4268697,Cookies,Yi Ji Ji Zhong,2,0,0,0
SOKZTHA12A8C134830,TRBDHKL128F426BE45,Rihanna,Good Girl Gone Bad,5,2,0,1
SOEMHMT12A58A7A778,TRBDHMR128F92F24C3,Jessie Lee Miller,Hard To Admit,0,3,0,0
SOELHYK12A6D4FD7A7,TRBDHQD128F421E9B0,Daywind Studio Musicians,I Must Tell Somebody,4,1,0,0
SOKWYNS12A8AE47330,TRBDHQV128F4229B78,Max Steiner,Laurie And Martin,0,1,0,0
SODGBHB12AB01803BD,TRBDHSQ128F933E21F,Sister Rosetta Tharpe,Shine For Jesus,2,0,0,0
SOEWLHT12AB0185559,TRBDHSQ12903CDB3E8,R.L. Burnside,Rollin' and Tumblin',4,2,0,0
SOKKFEH12AB01830F9,TRBDHUD128F934B032,DMZ,He's Waitin',4,1,0,0
SOJAFPW12AB0182E68,TRBDHUE128F9317991,Don Gibson,Evening Prayer,4,0,0,0
SOVOBMR12A8C133961,TRBDHUR128F423EC48,Love and Rockets,Sweet Lover Hangover,2,0,0,0
SOIKXBJ12AC3DF8048,TRBDHYG12903CE49CC,The Mystic Moods Orchestra,Gay Ranchero,0,3,0,0
SOEHEZS12AB018CB02,TRBDHZE12903CAACBF,Billy Walker,Thank You For Calling,0,0,0,0
SOIAWUS12AB0187B0B,TRBDHZH128F932F55D,Simon Harris,Sample Track 11,0,0,0,0
SOTDEPN12AC3DF46DB,TRBDIBC12903CE95C2,Nick Cave & The Bad Seeds,Christina The Astonishing (2010 Digital Remaster),2,5,0,0
SOASCHQ12A6D4F9091,TRBDIEV128F147097A,LL Cool J / Amil,Hello,5,2,0,0
SORMCUQ12A8C131EB9,TRBDIEV128F426639A,Gato Perez,Ja Soc Aqui,4,1,0,0
SOSCRKV12A8C13BBBD,TRBDIKL128F42649B0,Eddie Palmieri,Nada De Ti,1,1,0,0
SOMBASS12A58A7B09E,TRBDILQ128F4286CC3,Gaither Vocal Band,Everything Good (Everything Good Version),2,2,0,0
SOKWISB12A6D4F8861,TRBDIMX128F147A307,Sergio Mendes,Puzzle of Hearts,4,4,0,0
SOCOZKO12B0B8066E3,TRBDIOP128EF35F99C,Maroon 5,Sweetest Goodbye,5,2,0,0
SOXRDFA12A8C13AEC5,TRBDIPI128F4279185,Juan Carlos Baglietto,Aunque Mañana No Estes,4,1,0,0
SODKOWW12A8C1325BB,TRBDISR128F423E194,Krystof,Vodne stocne,1,2,0,0
SODXCLM12A6D4F7C97,TRBDITJ128F145998C,GZA/The Genius,Did Ya Say That,2,1,0,1
SOGRKOS12AB0185A46,TRBDITK128F931B9A7,Vivian,Streets On Fire,4,2,0,0
SOERDTL12AB018779E,TRBDIZG12903CD68A3,Every Time I Die,After One Quarter Of A Revolution,5,2,0,1
SOVFVTK12AB0188BAE,TRBDJAE12903CAD5EC,Arthur Fiedler,Doctrines,3,4,0,0
SOLLEZO12AC90756A5,TRBDJGV12903D0139B,Nicolas Bacchus,Peter Pan (j'veux pas être jeune) [feat. Les Pistons Flingueurs],0,3,0,0
SOZHMFN12A6D4F4B3D,TRBDJHF128EF35793D,Poptart Monkeys,Butterflies,2,2,0,0
SOYCSXH12AC3A4DF57,TRBDJNF12903CE6967,Melissa Auf der Maur,The Key,4,1,0,0
SOEZZFV12AB0184D09,TRBDJNN12903D05054,Kill The Client,Dog Tagged,1,1,0,1
SOBPLJZ12A8C13820B,TRBDJNO128F9308DA0,John Sebastian,Wagoner's Lad,1,5,0,1
SOQUPDS12A8C13EAEB,TRBDJTR128F42A6A28,Lil Boosie & Webbie,Baby Momma (Chopped & Screwed Version),5,2,0,0
SOCEEIT12A6D4FA16A,TRBDJUQ128F148C4A5,James Last,Games That Lovers Play,2,0,0,0
SONBWVW12AB0186FFB,TRBDJUT128F9352FB1,Iggy Pop,5 Foot 1,2,2,0,0
SOKXPCX12AB0181594,TRBDJWK128F92F355D,Eason Chan,Fang Bu Sheng Fang,2,5,0,0
SOCEDDF12A8C13C33C,TRBDJWO128F427218D,Willie Colon,Guajira Y Ven,1,2,0,0
SODZXCH12A8C140833,TRBDKBF128F92C7680,Endres,born again,0,3,0,0
SOAKNYW12A6D4F5FE4,TRBDKBK128EF353211,Bill Murk,What a Friend We Have in Jesus,0,3,0,0
SOUDJIG12A6D4FD426,TRBDKFP128F4243502,Annie Minogue Band,Love Goes Down (Part Deux),4,5,0,0
SOEYFZV12A8C13C4A7,TRBDKOV128F4290943,Lou Reed,Sally Can't Dance,1,2,0,0
SOESTLI12A6D4F6E53,TRBDKQI128F1465028,Milk Inc.,Nothing To You,1,1,0,1
SOEWZBO12AB0187F4D,TRBDKQX12903CAE132,Nana Caymmi,Lero Do Bolero,2,0,0,0
SOKXOYB12AB0182EEC,TRBDKRV128F930C16C,Joe Heaney,Peigin is Peadar,0,0,0,0
SODZKJX12A81C22F9D,TRBDKVO128F4225656,J-MACK,World Wind,1,1,0,0
SOHEZWR12A8C14077F,TRBDLAT128F92CB320,Hound Dog Taylor and The Houserockers,Take Five - Live,4,1,0,0
SOAANKE12A8C13CF5C,TRBDLDS128F429C171,Samy Deluxe,Sam und Bo_ N.E.O.,4,2,0,1
SOYWVRO12AB018353B,TRBDLIB128F9338167,Robert Lockwood_ Jr.,Kindhearted Woman Blues,1,5,0,0
SOVAJWX12AB0181448,TRBDLLL128F9331D6E,Akon,Gun Shot,5,2,0,0
SOZASXE12A58A7F12B,TRBDLRT128F4296B2F,Alias,Dying To Stay,2,0,0,1
SOFMBEN12AB0180769,TRBDLXE128F9310E95,Mudhoney,"Beneath The Valley Of The Underdog (Album Version + Hidden Track ""Talkin' Randy Tate's..."")",3,2,0,1
SORAACY12A8AE475D2,TRBDLXL128F4239ED3,George Nooks,Watchie Watchie,2,1,0,0
SOSQYQG12AB01835EA,TRBDMAU128F935960B,Donna Fargo,Superman,1,5,0,0
SOURJIW12AC3DF6AAE,TRBDMBY12903CE84AF,Kristine W.,Fly Again (The Scumfrog Radio Edit),2,2,0,0
SOPZATK12A6D4FDDB0,TRBDMCC128F9358267,Roger Creager,The Everclear Song,2,2,0,1
SOYUBHZ12A8C136E79,TRBDMDS128F930B8F1,System of a Down,Streamline,5,2,0,1
SOBCSFE12A6D4F814A,TRBDMFL128F145F691,Selena,El Chico Del Apartamento 512,5,1,0,0
SOYHHHT12A6D4F7F97,TRBDMIN128F147FCBB,Phil Collins,One More Night,2,0,0,1
SOLCICH12A58A7DB31,TRBDMJK128F4221E31,The Game,Desperados,5,2,0,0
SOGHPTG12A6D4F97CF,TRBDMJP128F146E512,Badmarsh & Shri,Bang,2,0,0,1
SOQBZRD12A8C13AC89,TRBDMNQ128F92DE877,Clannad,Cumha Eoghain Rua Ui Neill (Lament For Owen Roe),1,1,0,0
SOGOUPN12AB0186262,TRBDMRW128F933A391,Los Fabulosos Cadillacs,Todas Las Cosas Que Ella Me Dió,1,2,0,1
SOLAEYA12A58A7A5D6,TRBDMVQ128F9327FBD,Poncho Sanchez,Going Back To New Orleans,1,1,0,0
SOXPJDT12A8C131F4D,TRBDMWS128F423A021,Jason Mraz,Coyotes (Album Version),5,2,0,0
SOANUAV12AC468BA4F,TRBDMWS12903D11F36,Los Iracundos,No Se Lo Que Me Da,2,0,0,0
SOXKKUV12AB01867F9,TRBDMZP128F93499E4,Session Americana,Ice Cream Man,0,3,0,0
SOHJHIQ12A6310E147,TRBDNDG128E0782EDC,Thomas Dolby,She Blinded Me With Science,4,0,0,0
SOXDFKG12A8C1342B8,TRBDNDQ128F42515E6,Freddie King,Rock Me Baby,2,1,0,0
SOZQQIZ12AC4687EAC,TRBDNDV12903CE9E28,DJ Guy,Freak it all Night,4,1,0,0
SOLUWXE12A6BD550CD,TRBDNDX128EF34C722,Jerry Lewis,Bill Lynch,3,4,0,0
SOJPNCH12A67AE0E21,TRBDNGV128EF3431B5,Ayo,Watching You,4,1,0,1
SOAEGKR12A58A79091,TRBDNGV128F42895AE,Eddy Arnold,What's He Doin' In My World,2,0,0,0
SOGKNMB12AB0189683,TRBDNHC128F933788E,Jacques Douai,La Rivière De Ton Dos,0,3,0,0
SONRPGH12A6310D895,TRBDNIZ128E0781CCF,Dexy's Midnight Runners,Seven Days Too Long,5,0,0,1
SOWLDPW12AB017ECA0,TRBDNKA128F9306B3C,Moving Cloud,Coleman's No. 1 / Ton Double Fisel / Kiely Cotter's / How We Spent the Christmas,2,0,0,0
SOFBVDN12AB018BE6D,TRBDNNW12903CAFCE1,Johnny Vicious,Speaker Problems,4,0,0,0
SOQIVUY12A6D4F8F74,TRBDNNY128F147C34C,The Fire Theft,Chain (Album Version),4,1,0,1
SOGLOFX12A8C13E454,TRBDNQI128F42831EE,Tulipunaruusut,Hiekkaa (polvere),0,1,0,0
SOWPJTG12AB01878C0,TRBDNSH12903C924BF,J.B.Lenoir,Let's Roll (Take 1),1,5,0,0
SOLMLRP12AB01890AF,TRBDNWG12903CC3873,Porno For Pyros,Satellite Of Love (Album Version),4,1,0,0
SOKUXBH12AAFF40902,TRBDNXF12903D07824,Vanessa Daou,For Anything,4,1,0,0
SOUFIZZ12A6D4FB02B,TRBDNZI128F14A9065,Foghat,Zig-Zag Walk,1,5,0,0
SOFBWHA12A8C13A6C8,TRBDOAR128F42618B7,Africando All Stars,Mopao,1,0,0,0
SORKBDW12AAF3B46A0,TRBDOBL128F933B262,Fania All Stars,Peanuts (The Peanut Vendor),2,5,0,1
SOKZILC12A6D4FBC9D,TRBDODQ128F423A780,Lupe Fiasco feat. GemStones,Go Baby (feat GemStones) (Explicit Album Version),5,2,0,1
SOVMVHS12AB018126C,TRBDOEI128F9329AE5,Las Niñas,Cuento De La Buena Pipa,4,1,0,0
SOHWVRC12A6D4F6DA6,TRBDOEW128F1452A7B,Randy Stonehill,Angry Young Men (LP Version),4,0,0,0
SOOSBQP12A8C1353B6,TRBDOFA128F427C09D,Mariah Carey,Anytime You Need A Friend,5,2,0,0
SOHXCVP12A81C1FC64,TRBDOGI128F4252243,Dimmu Borgir,Broderskapets ring,5,2,0,1
SOOJUIE12A81C212C2,TRBDOGK128F42372FD,Handsome Boy Modeling School,Rock And Roll (Could Never Hip Hop Like This) Part 2 featuring Lord Finesse_ Mike Shonoda_ Chester Bennington_ Rahzel_ Qbert_ Grand Wizard Theodore & Jazzy Jay (Instrumental),1,4,0,1
SOUHNOH12AB01889AF,TRBDOMM12903CA0A9B,Minnie Riperton,Completeness,4,1,0,0
SODFJJC12AC468C3F3,TRBDOOA12903D06D87,Jeanne Robertson,"Perk trip - sleeping in ""tubes",3,1,0,0
SOVRDDO12A8C137FDA,TRBDOPG128F425EA69,Megadrums,Dasotmori Live,0,3,0,0
SOHWLNQ12AB017D858,TRBDOQA12903CD9C2C,Paul Glazby,The Wickedness,3,4,0,0
SOPBDIT12A6D4FD5CC,TRBDOTZ128F422A961,Lightforce,Right here Waiting,3,1,0,0
SOEKNNK12A8C13E9FE,TRBDOUZ128F427B43D,Cristy Lane,God Is The Answer (Footprints In The Sand Album Version),1,5,0,0
SONVNHC12AB0186206,TRBDOUZ128F9331438,Candy Lo,Si Lu,2,1,0,0
SOBEVGM12A67ADBCA7,TRBDOVF128E0795641,Sean Paul,Baby Boy [feat. Beyonce],5,2,0,1
SOHRSTQ12AB01811FB,TRBDOXZ128F93420F3,Jacques Ferchit,Ça c'est Paris,0,1,0,0
SOWRLAV12AB0188811,TRBDPAB12903C956A5,Jimmy Riley,Watch This Sounds,4,1,0,0
SOVZFZI12AB018B2F0,TRBDPAO12903CACA04,Antonis Remos,Min Aporis,0,3,0,0
SOQYEDW12A6D4F8D64,TRBDPDP128F92E58C9,Gunther & the Sunshine Girls,Teeny Weeny String Bikini,1,5,0,1
SOQBRHU12A8C13BCA0,TRBDPDV128F427A1E0,Charlie Byrd / Carlos Barbosa-Lima / Carlos Barbosa-Lima,Sarambeque,1,5,0,0
SOLCUUR12A8C140084,TRBDPHP128F92C2AE1,Patrick Bruel,J'Suis Dans La Dêche,1,1,0,0
SOJPNVG12A6D4FACFC,TRBDPHY128F4218493,Eddie Turner,Resurrection,4,1,0,0
SOZCWKW12A8C13C124,TRBDPOI128F42A9A72,André Verchuren,Poema,0,5,0,0
SOMBVRT12AB0181F49,TRBDPRV128F9306A7E,Los Delinqüentes,Quítate La Ropa,2,2,0,1
SOCXKTK12A8C13E6BA,TRBDPSN128F4283509,Laurindo Almeida,Mozart In Samba Motion,1,5,0,0
SOHOLRN12AB0179E6D,TRBDPSO128F930C771,Seamus Egan,Lock The Door / Get Up Old Woman And Shake Yourself / What Ail's You? - (single jig),1,5,0,0
SOABNGV12AC960A047,TRBDQAX12903CFD642,Russ Morgan,Do You Ever Think Of Me,0,1,0,0
SOOPWJR12A8C139502,TRBDQHA128F426EB28,Twila Paris,Perfect Peace,2,0,0,0
SODOBSS12AC9072A5E,TRBDQIR12903CF0C9C,Otis Spann,Half Ain't Been Told,2,0,0,0
SOFGXIF12A670215E4,TRBDQLL128E078B757,Missy Higgins,Ten Days (Album Version),5,2,0,0
SOBBFWL12A8C140087,TRBDQUF128F42AE54C,Daler Mehndi;Chitra,Rang De Basanti,4,4,0,0
SOUKZLZ12A6D4F869D,TRBDQUL128F14933F1,Gustavo Santaolalla,The Blinding Sun,4,1,0,1
SOSBJFI12A58A791C9,TRBDQVN128F425CF6D,Cabas,Machuca,2,1,0,0
SOHBCCE12AB0183009,TRBDQYQ128F93214CB,UKW,Einmal reich,1,1,0,0
SOJAYZL12AB01817AF,TRBDRBO128F9313A38,C.C. Adcock,Love N' Gold,2,0,0,0
SOKFEUT12A6D4FC34C,TRBDRBR128F424D5B6,Missy Higgins,Where I Stood [Live],5,2,0,0
SOBRWML12AB017FB53,TRBDRCA128F9321DD9,Jericho,Simon,2,0,0,0
SOIVHVW12AB01849A1,TRBDRCG12903CAEAEC,DJ Rashad,Juke It Down,4,1,0,0
SOCZFXN12AB017D7AD,TRBDRCK128F92F738B,TYR,Grial II,1,2,0,0
SOAJFUR12A8C13C9CD,TRBDREO128F427F114,Heavenly,Over And Over,4,1,0,1
SOAZQTG12AB0183237,TRBDRFM128F9301DAD,The Winans,The Question Is (Album Version),2,0,0,0
SOWYXUZ12A6D4FA2AC,TRBDRHL128F1474BBC,Cass Fox,Army Of One,2,5,0,0
SOYJNHO12AB01856DC,TRBDRIN128F9308ABF,Alejandro Lerner,Todo A Pulmón,4,5,0,1
SONOKKL12A8AE496C3,TRBDRIR128F4241358,Daath,Cosmic Forge (LP Version),2,0,0,0
SOAMYXR12A8C13A8AF,TRBDRIT128F42929A1,A Tribe Called Quest,Get A Hold,4,2,0,1
SOCCUQS12AB017DB87,TRBDROB128F93093CA,Charly García,Bancate Ese Defecto,4,1,0,0
SONICOR12A8C141F52,TRBDRSG128F92D2583,Kalibas,From Ivory Towers Above The Control Grid,4,1,0,0
SOOBDVS12AB0188EA4,TRBDRTN12903D021D9,Jimi Hendrix,Lullaby For The Summer,5,2,0,1
SOSRAMK12AB018814F,TRBDRUE12903CD596D,Vex'd,Disposition (feat. Jest),4,1,0,1
SOPHSDJ12AB018A970,TRBDSDF12903CAF042,DJ Rashad featuring DJ Chi Boogie,Hood Figga Juke,1,5,0,0
SOBVEIP12A8C13AB94,TRBDSFL128F4281D0B,David Hudson,Kurrajong,2,0,0,0
SOUXANT12A6D4FB048,TRBDSFP128E07937B9,Temple Of The Dog,Hunger Strike,1,2,0,1
SOJRTDB12CF582662D,TRBDSGK128F92F2C59,Jessica Simpson,In This Skin,5,2,0,0
SOZGBWV12A8C137BE5,TRBDSLA128F4288246,Toni Braxton,Best Friend,5,2,0,1
SOFZLZC12AB017BEDE,TRBDSNM128F930A19E,Derek Bailey,M 14,4,0,0,0
SODXQLP12AB01867F0,TRBDSPH12903CA2967,The Monroes,Eric,4,1,0,0
SONIPXL12AC4688938,TRBDSPX12903CFA94C,Geiom,Sellotape Flowers,4,4,0,0
SOOHPYN12A67020C87,TRBDSQE128E079325F,Spooky Tooth / Mike Harrison,I Am The Walrus,1,1,0,1
SOBOJIH12AB0183BB3,TRBDSQS128F930371C,California Oranges,I Wont Let You Back In,0,0,0,0
SOCLJZX12AB0182CA4,TRBDSUH128F9312296,Steve Riley & The Mamou Playboys,Mari Mouri (Mary Has Died),0,0,0,0
SOCQWMC12A8C1429D1,TRBDSWA128F92FE70A,Randy Travis,On The Other Hand (Album Version),1,2,0,1
SOFZXEV12A8C13A407,TRBDSXN128F4293DA9,Republica,Pub Pusher,1,2,0,1
SORJHOX12A8AE48899,TRBDSXV128F92F5B43,Donnie McClurkin,I'm Walking,5,1,0,1
SOUQJMW12A8C134DF4,TRBDTEG128F4265CC9,Bruce Robison,Trouble,4,1,0,1
SOLVPVO12A58A7B5F4,TRBDTFI12903CFC3F1,Oscar Lima,Desert Caravan,0,3,0,0
SOBPIUW12AB01818FB,TRBDTGV128F934BD84,The Freedom,Born Again,2,0,0,0
SOAUMHT12AB01839D0,TRBDTNY128F9327A10,Bad Company,Take The Time,5,1,0,1
SONSUTY12A6D4FA57D,TRBDTWR128F149E9B7,Richard Galliano,Les Forains,1,1,0,0
SOBVMGA12AB018B0C5,TRBDTXD12903CE7192,Desert Dwellers,Sunset In Akkarai,4,1,0,0
SONTXFB12A8C145C15,TRBDTZX128F92DFA66,Jars Of Clay,Don't Stop,1,2,0,1
SOYDOBA12A8C1384F9,TRBDUAQ128F427154D,Los Originales De San Juan,Joaquin Torres Jr.,1,1,0,0
SOPAWON12AAF3B2D3F,TRBDUAZ128F92D718A,Big Daddy Kane,Flame On,2,2,0,0
SOGACRX12A8AE48009,TRBDUKK128F4241E90,Thrice,Alchemy Index Vol 1  Water 1 of 6,5,2,0,1
SOPDRUR12AB0182EC1,TRBDUMD128F9327534,Martha Wainwright,C'est Toujours la Même Histoire,2,1,0,1
SOFVBVJ12A8C1404EB,TRBDUPX128F932C89B,Piero Umiliani,Ricerca nell' isola,4,0,0,0
SOPVVJD12A58A7CA8D,TRBDUSM128F9339A13,Maximilian Hecker,Let Me Out,1,5,0,1
SOKPQJW12A58A777CA,TRBDUUD128F930723F,Kathy Troccoli,Great Is Thy Faithfulness,2,0,0,0
SOYJMPE12A6D4F4BB6,TRBDUWE128EF3583EA,Williamson,Cool People Make Me Tired,1,5,0,0
SOJZBCP12A67ADA093,TRBDUXD128F148328A,Fergie,Velvet,5,2,0,1
SORTJEP12A58A7B7EA,TRBDUXF128F4232689,Joshua Rifkin,Paragon Rag  (LP Version),1,0,0,0
SOHGILP12A8C132080,TRBDUYE12903CB246F,Bottom Of The Hudson,Eagle Eye,4,1,0,0
SOZQVRR12A8C1353A2,TRBDVBK128F4263798,Janitor Joe,Voucher,0,1,0,0
SOTIBYV12A8C135CF7,TRBDVCW128F427C875,A-Mei,Intro,4,1,0,0
SODYGKH12AB0181F88,TRBDVFB128F9339FCC,Roy Buchanan,Chowbay,4,0,0,0
SOOQDTX12A6701F09A,TRBDVJF128E078894B,The Smashing Pumpkins,Soot and Stars,5,2,0,1
SOYDZAD12A67020BDB,TRBDVLN128E078C6FB,MC5,Future/Now (LP Version),1,4,0,0
SOBPMUL12AB0180FF4,TRBDVPR128F9313EF3,Joe Turner / Pee Wee Crayton / Sonny Stitt,Piney Brown (K.C.),3,0,0,0
SOVURGF12AB01885E1,TRBDVTP12903CD152B,Rising Lion,Jah Keep Us There,2,0,0,0
SOOLDQM12A8C1405AB,TRBDVVN128F4285CC6,Dynamite Deluxe,Eimsbush bis 0711,2,0,0,0
SOKJUBL12A8C13760D,TRBDVVT128F4279D11,Xzibit,Carry The Weight,5,1,0,1
SOUDOMR12AB017F3DC,TRBDVWE128F92F930A,Les Witches,Cupareree or Graysinn,4,1,0,0
SOGBXYT12A8C1443DB,TRBDVZL128F92F579F,Dickies,Pretty Please Me,2,5,0,1
SOGCCFL12AB0185B8C,TRBDWBW128F932C973,The Creation,Try And Stop Me,1,0,0,1
SOCKRAI12A81C20385,TRBDWCU128F4223233,Sonora Carruseles,Las Muchachas,1,5,0,0
SOUEHCD12AB0188F80,TRBDWDQ128F1455787,3 Doors Down,Here Without You,5,2,0,1
SOJTILF12A8C134ED7,TRBDWEU128F42660FF,Nick Ingman;Gavyn Wright,The Beginning of the Partnership,1,5,0,0
SOJBTHL12A6D4F7409,TRBDWJW128F145B1C0,Manuel & The Music Of The Mountains,Umbrellas Of Cherbourg,0,0,0,0
SOBXWEZ12A8C141D7C,TRBDWLE128F42B3112,Barry Manilow,This One's For You,5,2,0,0
SOTBDLI12AC468A8AF,TRBDWMK12903CED145,Paris Musette,Passion,1,5,0,0
SOBUBQH12AB017DC39,TRBDWND128F9310537,Kali,Dans le calme de la nuit,4,4,0,0
